contract_id,tender_id,supplier_id,award_amount_kes,contract_start_date,days_delayed,cost_overrun_percentage,delivery_quality,contract_status,supplier_age_at_award_days,supplier_name,kra_pin,incorporation_date,location,company_size,credit_score,category,tender_budget_kes,tender_open_date,tender_description,procuring_entity
C-301,301,557,17592435.060841873,2024-12-22,16,23.56,Good,Completed,1935,Bowers Friend Limited,P664138658O,2019-09-05,New Carlos,Medium,418,Construction & Civil Works,17818331,2024-12-22,Supply and delivery of construction & civil works items,Ministry of Those
C-302,302,812,255197.25605164366,2025-04-28,41,20.0,Good,Completed,2270,Reese Soldier Group,P671789890O,2019-02-09,Vegafurt,Large,339,Cleaning & Sanitary Services,254692,2025-04-28,Supply and delivery of cleaning & sanitary services items,Ministry of Life
C-303,303,90,4775178.985461557,2020-07-04,38,0.0,Good,Completed,315,Green Far Enterprise,P740116562S,2019-08-24,Angelahaven,Medium,811,Cleaning & Sanitary Services,4557335,2020-07-04,Supply and delivery of cleaning & sanitary services items,Ministry of None
C-304,304,473,1808059.8278879856,2023-08-22,0,0.93,Good,Completed,2619,Hill Charge Agencies,P763834967M,2016-06-20,Williamsmouth,Small,758,Office Stationery & Supplies,1757888,2023-08-22,Supply and delivery of office stationery & supplies items,Ministry of Interest
C-305,305,176,8552306.854339436,2023-07-14,17,20.0,Good,Completed,1456,Rodriguez Resource Group,P828519068L,2019-07-19,Roseport,Medium,300,Cleaning & Sanitary Services,8210129,2023-07-14,Supply and delivery of cleaning & sanitary services items,Ministry of Million
C-306,306,568,272151209.35935706,2025-03-03,6,2.72,Good,Completed,1012,Hamilton Adult Agencies,P518224445R,2022-05-26,New Adamland,Large,696,Construction & Civil Works,264604498,2025-03-03,Supply and delivery of construction & civil works items,Ministry of Agency
C-307,307,330,1888370.7939654628,2022-01-14,42,20.0,Good,Completed,-717,Norris Bar Ltd,P637722224V,2024-01-01,Brianchester,Small,440,Cleaning & Sanitary Services,1924964,2022-01-14,Supply and delivery of cleaning & sanitary services items,Ministry of Couple
C-308,308,63,8383999.212218453,2022-06-28,92,24.1,Good,Completed,-611,Hernandez Any Ltd,P362897676E,2024-02-29,South Robertshire,Small,486,Office Stationery & Supplies,8252513,2022-06-28,Supply and delivery of office stationery & supplies items,Ministry of Trade
C-309,309,434,7142259.193844321,2023-03-02,0,5.5,Good,Completed,662,Mccoy Suffer Ltd,P683746914Y,2021-05-09,South Kimberlystad,Small,840,Cleaning & Sanitary Services,6889408,2023-03-02,Supply and delivery of cleaning & sanitary services items,Ministry of Idea
C-310,310,13,1730517.5383874031,2021-07-17,12,0.25,Good,Completed,-1242,Day Character Ltd,P384412919I,2024-12-10,Lake Anna,Small,687,Consultancy Services,1668146,2021-07-17,Supply and delivery of consultancy services items,Ministry of Building
C-311,311,336,8981908.530176044,2025-11-16,16,2.11,Good,Completed,3088,Lopez List Limited,P698058121J,2017-06-03,Garcialand,Small,563,Cleaning & Sanitary Services,9035827,2025-11-16,Supply and delivery of cleaning & sanitary services items,Ministry of Number
C-312,312,399,4501055.7122646,2021-01-03,1,1.64,Good,Completed,837,Williams As Agencies,P947493681Z,2018-09-19,Courtneyhaven,Small,701,Consultancy Services,4545975,2021-01-03,Supply and delivery of consultancy services items,Ministry of Charge
C-313,313,354,16512601.978730394,2021-02-04,40,27.99,Good,Completed,1402,Shepard Change Agencies,P474015041T,2017-04-04,Stanleyborough,Small,352,ICT Equipment & Software,16702558,2021-02-04,Supply and delivery of ict equipment & software items,Ministry of Special
C-314,314,196,38263083.62349548,2020-07-15,37,0.0,Good,Completed,-1726,Collins Reality Limited,P849987147Q,2025-04-06,Andersonland,Large,541,ICT Equipment & Software,36926088,2020-07-15,Supply and delivery of ict equipment & software items,Ministry of Food
C-315,315,751,55428585.88322932,2025-09-17,92,66.51,Poor,Terminated,2443,Taylor Run Group,P394654666V,2019-01-09,Warrenborough,Small,482,Construction & Civil Works,54309063,2025-09-17,Supply and delivery of construction & civil works items,Ministry of Resource
C-316,316,214,13860134.539773239,2021-01-05,54,20.2,Good,Completed,-1686,Stephens Stop Group,P645055605J,2025-08-18,South Morganton,Medium,374,ICT Equipment & Software,13711292,2021-01-05,Supply and delivery of ict equipment & software items,Ministry of Possible
C-317,317,460,33011892.708313312,2025-10-06,33,20.0,Good,Completed,2776,Little Beat Limited,P608492614H,2018-03-01,Kristenfort,Large,491,ICT Equipment & Software,32667952,2025-10-06,Supply and delivery of ict equipment & software items,Ministry of Course
C-318,318,772,9194862.725031147,2020-02-29,38,0.0,Good,Completed,-966,Nelson Coach Ventures,P393815375H,2022-10-22,New Anitaville,Medium,699,ICT Equipment & Software,8774437,2020-02-29,Supply and delivery of ict equipment & software items,Ministry of Article
C-319,319,922,17641678.07451464,2021-10-14,40,25.84,Good,Completed,1247,Rodriguez Former Ventures,P232731028D,2018-05-16,New Derekstad,Small,330,ICT Equipment & Software,17372772,2021-10-14,Supply and delivery of ict equipment & software items,Ministry of Bit
C-320,320,4,5675200.84579609,2021-12-02,26,20.0,Good,Completed,1111,Booth Song Group,P965241839K,2018-11-17,Petersonberg,Medium,430,Medical Supplies & Pharmaceuticals,5499869,2021-12-02,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Itself
C-321,321,810,486814297.7270958,2025-05-10,281,201.29,Poor,Terminated,568,Young Less Limited,P879535586O,2023-10-20,East Becky,Small,767,Construction & Civil Works,489837316,2025-05-10,Supply and delivery of construction & civil works items,Ministry of Evening
C-322,322,307,6644407.742962337,2022-04-02,41,0.0,Good,Completed,292,Calderon Approach Agencies,P388258432Y,2021-06-14,Port Charlesshire,Medium,517,ICT Equipment & Software,6639353,2022-04-02,Supply and delivery of ict equipment & software items,Ministry of Their
C-323,323,146,3897098.427402319,2025-05-24,28,20.27,Good,Completed,1261,Carson Yard Group,P498866784G,2021-12-10,South Angel,Medium,491,Medical Supplies & Pharmaceuticals,3766344,2025-05-24,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Area
C-324,324,236,423113952.1784135,2021-03-19,507,143.99,Poor,Terminated,1629,Sanders Series Agencies,P871880418E,2016-10-02,Hammondshire,Small,649,Construction & Civil Works,419568154,2021-03-19,Supply and delivery of construction & civil works items,Ministry of Soldier
C-325,325,835,104265536.6853816,2023-08-01,84,23.93,Good,Completed,-161,Schneider Money Enterprise,P673313757Z,2024-01-09,Levytown,Medium,455,Construction & Civil Works,102119435,2023-08-01,Supply and delivery of construction & civil works items,Ministry of Economic
C-326,326,131,165257.3523767632,2022-12-16,66,20.0,Good,Completed,-794,Williams Style Limited,P160257560S,2025-02-17,Nicholasberg,Medium,399,Motor Vehicles & Spare Parts,159778,2022-12-16,Supply and delivery of motor vehicles & spare parts items,Ministry of Soldier
C-327,327,120,5764049.696273769,2023-01-10,3,1.04,Good,Completed,1014,Olson Marriage Agencies,P361704064D,2020-04-01,South James,Small,787,ICT Equipment & Software,5503361,2023-01-10,Supply and delivery of ict equipment & software items,Ministry of Building
C-328,328,157,508061510.61185944,2021-08-13,346,203.51,Poor,Terminated,-135,Smith Evidence Group,P156263020I,2021-12-26,Foxland,Small,695,Construction & Civil Works,499614306,2021-08-13,Supply and delivery of construction & civil works items,Ministry of Friend
C-329,329,647,27404462.646913923,2022-10-15,43,15.55,Poor,Completed,2156,Cooper Former Enterprise,P440245422P,2016-11-19,Jenniferfurt,Small,565,ICT Equipment & Software,27178907,2022-10-15,Supply and delivery of ict equipment & software items,Ministry of Investment
C-330,330,450,10511756.696434315,2020-05-23,52,20.0,Good,Completed,956,Mcclure Behavior Group,P982252644T,2017-10-10,Seanview,Medium,381,ICT Equipment & Software,10287557,2020-05-23,Supply and delivery of ict equipment & software items,Ministry of Air
C-331,331,18,8968049.686361669,2022-06-11,7,1.19,Good,Completed,1911,Graham Long Agencies,P103484630U,2017-03-18,Teresaburgh,Small,687,Cleaning & Sanitary Services,9010762,2022-06-11,Supply and delivery of cleaning & sanitary services items,Ministry of East
C-332,332,748,1140122.8089806798,2025-06-24,29,20.0,Good,Completed,3248,Butler Could Agencies,P273232379R,2016-08-02,Cherylshire,Small,408,Motor Vehicles & Spare Parts,1111930,2025-06-24,Supply and delivery of motor vehicles & spare parts items,Ministry of After
C-333,333,501,10030430.266317347,2021-08-12,52,20.0,Good,Completed,-90,Moore Stock Limited,P919876144X,2021-11-10,East Christinachester,Medium,405,Consultancy Services,9568133,2021-08-12,Supply and delivery of consultancy services items,Ministry of Peace
C-334,334,656,1957833.2951553937,2024-01-19,0,1.95,Good,Completed,1956,Torres A Ventures,P661906534W,2018-09-11,West Justin,Small,831,Medical Supplies & Pharmaceuticals,1885818,2024-01-19,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Employee
C-335,335,819,408864855.55890596,2024-07-29,98,32.12,Poor,Completed,2177,Johnson President Ventures,P198721207D,2018-08-13,New Danielle,Medium,546,Construction & Civil Works,400424693,2024-07-29,Supply and delivery of construction & civil works items,Ministry of Reach
C-336,336,855,6295712.900190776,2024-09-16,42,4.45,Good,Completed,-110,Jones Pay Group,P620128825D,2025-01-04,Thomasmouth,Small,633,Medical Supplies & Pharmaceuticals,6062859,2024-09-16,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Fly
C-337,337,948,9586550.417473417,2023-05-30,6,0.0,Good,Completed,2336,Richard Beyond Enterprise,P735509839V,2017-01-05,Carloshaven,Large,566,Office Stationery & Supplies,9770114,2023-05-30,Supply and delivery of office stationery & supplies items,Ministry of Like
C-338,338,430,7713935.32992407,2020-07-02,31,20.0,Good,Completed,1425,Glass Lead Ltd,P982277976U,2016-08-07,Crawfordfurt,Small,459,Motor Vehicles & Spare Parts,7732285,2020-07-02,Supply and delivery of motor vehicles & spare parts items,Ministry of Provide
C-339,339,610,3039037.8956663865,2023-01-01,0,0.25,Good,Completed,1029,Rodriguez Last Enterprise,P799624335L,2020-03-08,Joseside,Small,673,Consultancy Services,2966069,2023-01-01,Supply and delivery of consultancy services items,Ministry of Stay
C-340,340,999,9396747.124268124,2025-10-21,1,5.63,Good,Completed,2360,Dennis Similar Ltd,P955808162K,2019-05-06,East Michelle,Medium,740,Office Stationery & Supplies,9403173,2025-10-21,Supply and delivery of office stationery & supplies items,Ministry of Hour
C-341,341,163,5125893.224239705,2023-03-30,22,21.88,Good,Completed,2248,Miles Tonight Group,P802992685P,2017-02-01,South Shannon,Small,308,Motor Vehicles & Spare Parts,5082042,2023-03-30,Supply and delivery of motor vehicles & spare parts items,Ministry of Concern
C-342,342,373,15883274.429207437,2024-09-09,79,27.37,Good,Completed,306,Young Talk Enterprise,P892005907L,2023-11-08,Michellechester,Small,448,ICT Equipment & Software,15553280,2024-09-09,Supply and delivery of ict equipment & software items,Ministry of Note
C-343,343,142,1827656.4956767838,2025-09-18,39,21.82,Good,Completed,2872,Anderson Notice Enterprise,P492836532H,2017-11-07,Mariaview,Small,495,Cleaning & Sanitary Services,1849736,2025-09-18,Supply and delivery of cleaning & sanitary services items,Ministry of Which
C-344,344,878,6769144.656735643,2023-05-01,50,21.09,Good,Completed,-761,Wells Kitchen Agencies,P576591102V,2025-05-31,West Jaimetown,Small,435,Office Stationery & Supplies,6821635,2023-05-01,Supply and delivery of office stationery & supplies items,Ministry of Analysis
C-345,345,273,148959.06071074872,2020-01-03,54,20.76,Good,Completed,1061,Townsend Accept Ltd,P690936560K,2017-02-06,Delgadofort,Small,309,Office Stationery & Supplies,151707,2020-01-03,Supply and delivery of office stationery & supplies items,Ministry of Majority
C-346,346,477,30815939.823074766,2025-10-06,41,19.43,Poor,Completed,2845,Lewis Than Enterprise,P537195843V,2017-12-22,Malonestad,Small,826,ICT Equipment & Software,29364924,2025-10-06,Supply and delivery of ict equipment & software items,Ministry of Pressure
C-347,347,657,6339800.7025961,2021-09-25,36,1.22,Good,Completed,105,Watts Million Limited,P911182636E,2021-06-12,Albertchester,Small,746,Medical Supplies & Pharmaceuticals,6204128,2021-09-25,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Computer
C-348,348,654,2049404.7230523804,2020-01-02,0,0.0,Good,Completed,781,Harper Program Group,P904137710O,2017-11-12,Millsside,Small,836,Office Stationery & Supplies,1977145,2020-01-02,Supply and delivery of office stationery & supplies items,Ministry of Worker
C-349,349,390,139277721.98227382,2025-07-12,55,23.87,Good,Completed,2945,Ayala Some Enterprise,P242964672P,2017-06-19,North Alyssa,Medium,380,Construction & Civil Works,133112905,2025-07-12,Supply and delivery of construction & civil works items,Ministry of Explain
C-350,350,634,9697508.558591897,2023-08-02,6,3.52,Good,Completed,1065,Martinez National Agencies,P593997037U,2020-09-01,North Emilyfurt,Small,808,Consultancy Services,9323482,2023-08-02,Supply and delivery of consultancy services items,Ministry of Those
C-351,351,877,6963982.908372453,2024-01-29,28,20.0,Good,Completed,1102,Golden Near Agencies,P773532691B,2021-01-22,Robertside,Medium,348,Cleaning & Sanitary Services,6787666,2024-01-29,Supply and delivery of cleaning & sanitary services items,Ministry of Have
C-352,352,70,7510579.642816701,2025-01-19,57,23.58,Good,Completed,2415,Rogers Walk Enterprise,P679984033F,2018-06-10,East Jesse,Small,443,Consultancy Services,7179701,2025-01-19,Supply and delivery of consultancy services items,Ministry of Difference
C-353,353,979,8565285.051227298,2023-07-06,50,20.0,Good,Completed,2280,Higgins Learn Group,P930388241D,2017-04-08,Wilsonborough,Large,422,Medical Supplies & Pharmaceuticals,8349953,2023-07-06,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Mrs
C-354,354,540,1991849.067861452,2021-09-08,8,0.95,Good,Completed,1664,Sandoval Police Ltd,P445577110G,2017-02-17,Barnesbury,Small,583,Cleaning & Sanitary Services,1922744,2021-09-08,Supply and delivery of cleaning & sanitary services items,Ministry of Color
C-355,355,763,8298357.109331629,2024-06-07,21,4.45,Good,Completed,-548,Sims Thousand Enterprise,P278208378K,2025-12-07,Lopezville,Small,648,Consultancy Services,8267707,2024-06-07,Supply and delivery of consultancy services items,Ministry of Order
C-356,356,424,71990056.49741733,2020-06-02,134,41.52,Poor,Terminated,794,Gates Choose Limited,P197939109T,2018-03-31,West Randy,Small,517,Construction & Civil Works,71120560,2020-06-02,Supply and delivery of construction & civil works items,Ministry of Behind
C-357,357,658,4036494.593443153,2022-05-16,77,23.62,Good,Completed,-622,Harper Style Agencies,P107750253J,2024-01-28,Jacobside,Small,342,Consultancy Services,3943139,2022-05-16,Supply and delivery of consultancy services items,Ministry of Can
C-358,358,762,4465655.2803373905,2024-12-24,33,0.0,Good,Completed,325,Barron Health Agencies,P171095709J,2024-02-03,Marymouth,Small,725,Motor Vehicles & Spare Parts,4547395,2024-12-24,Supply and delivery of motor vehicles & spare parts items,Ministry of Share
C-359,359,468,2413116.3442941434,2023-05-04,0,0.0,Good,Completed,2359,Vega Defense Enterprise,P983221403O,2016-11-17,Port Brooke,Small,837,Office Stationery & Supplies,2461216,2023-05-04,Supply and delivery of office stationery & supplies items,Ministry of Far
C-360,360,216,37411440.40541324,2025-04-08,20,0.0,Good,Completed,2470,Sandoval Body Limited,P928393291L,2018-07-04,Dennisstad,Medium,634,ICT Equipment & Software,36622019,2025-04-08,Supply and delivery of ict equipment & software items,Ministry of Develop
C-361,361,514,407449508.3625835,2023-08-30,578,169.16,Poor,Terminated,1685,Williams Model Group,P323009714S,2019-01-18,Riveratown,Small,608,Construction & Civil Works,390694956,2023-08-30,Supply and delivery of construction & civil works items,Ministry of Suffer
C-362,362,592,4526191.349783327,2021-11-28,8,0.25,Good,Completed,1488,Valdez History Ltd,P731015334P,2017-11-01,New Johnbury,Small,562,Cleaning & Sanitary Services,4569353,2021-11-28,Supply and delivery of cleaning & sanitary services items,Ministry of Rest
C-363,363,890,2083171.3198220069,2025-09-02,20,0.0,Good,Completed,1868,Davis Around Limited,P752997384P,2020-07-22,New Alicia,Large,549,Cleaning & Sanitary Services,2008911,2025-09-02,Supply and delivery of cleaning & sanitary services items,Ministry of Prove
C-364,364,931,1561943.022620999,2021-07-26,19,1.0,Good,Completed,1155,Dunlap All Group,P206948323V,2018-05-28,Port Carlostown,Small,500,Cleaning & Sanitary Services,1519920,2021-07-26,Supply and delivery of cleaning & sanitary services items,Ministry of Soldier
